
---------- Begin Simulation Statistics ----------
simSeconds                                   2.082848                       # Number of seconds simulated (Second)
simTicks                                 2082847927500                       # Number of ticks simulated (Tick)
finalTick                                2082847927500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    854.47                       # Real time elapsed on the host (Second)
hostTickRate                               2437603654                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8672512                       # Number of bytes of host memory used (Byte)
simInsts                                    172590887                       # Number of instructions simulated (Count)
simOps                                      286653887                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   201987                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     335477                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        156217501                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.905132                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.104811                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       468157805                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    47002                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      417982479                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2877046                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            181550859                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         307792986                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                8493                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           156014598                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.679124                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.536123                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  53833428     34.51%     34.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   9979525      6.40%     40.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  16739733     10.73%     51.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  17507844     11.22%     62.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  16055886     10.29%     73.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  14801218      9.49%     82.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  11370995      7.29%     89.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  10263400      6.58%     96.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   5462569      3.50%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             156014598                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 6358517     95.08%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                     11      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     95.08% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                   2262      0.03%     95.11% # attempts to use FU when none available (Count)
